objId	EGFP	OLLAS	ALFA	FLAG	VSVG	bcd
D10n9392	1779	634.76	170.2	563	2068.62	OLLAS_VSVG_FLAG
D10n9393	1588.3	484.4	169.66	701.58	2027.9	OLLAS_VSVG_FLAG
D10n9395	2227.1	512.6	167.98	1262.83	3138.3	OLLAS_VSVG_FLAG
D10n9396	947.4	291.45	166	398.5	929.5	OLLAS_VSVG_FLAG
D10n9398	2614.2	948.83	175.5	877.9	3434.22	OLLAS_VSVG_FLAG
D10n9400	1561.4	552.08	169.5	644.66	1738	OLLAS_VSVG_FLAG
D10n9397	628.4	269.5	165.54	319.72	838.14	OLLAS_VSVG_FLAG
D10n9402	2480.1	633.14	168.9	897.95	2962	OLLAS_VSVG_FLAG
D10n9404	951.5	363.98	168.05	424.27	1045.75	OLLAS_VSVG_FLAG
D10n9401	2674.4	309.7	166.1	568.1	2516.72	OLLAS_VSVG_FLAG
D10n9405	1412.9	424.74	168.5	747.1	1998.24	OLLAS_VSVG_FLAG
D10n9406	2589	868.44	176.2	1079.6	8003.92	OLLAS_VSVG_FLAG
D10n9403	1550.4	397.06	167.09	690.54	1934.14	OLLAS_VSVG_FLAG
D10n9409	1030.7	329.36	173.52	408.22	1261.4	OLLAS_VSVG_FLAG
D10n9410	789.1	341.29	171.6	352.54	1117.08	OLLAS_VSVG_FLAG
D10n9414	367.8	260.96	170.12	243.82	455	OLLAS_VSVG_FLAG
D10n9412	518.28	306.6	170.1	367.15	870.18	OLLAS_VSVG_FLAG
D10n9413	1993.9	430.6	166	824	1944.86	OLLAS_VSVG_FLAG
D10n9415	977.6	332.1	167	423.5	1091.19	OLLAS_VSVG_FLAG
D10n9416	2514.6	764.74	174	981.6	2878.94	OLLAS_VSVG_FLAG
D10n9419	975.4	413.26	169.1	389.28	1151.85	OLLAS_VSVG_FLAG
D10n9420	1352.8	398.57	169	696.6	1823.93	OLLAS_VSVG_FLAG
D10n9418	2167.6	592.45	167	976	2495.24	OLLAS_VSVG_FLAG
D10n9422	1912.7	504.34	169.6	956.8	2534.41	OLLAS_VSVG_FLAG
D10n9424	1683.4	499.68	171	776.6	2208.45	OLLAS_VSVG_FLAG
D10n9425	1635.88	590.4	172.2	584	1825.96	OLLAS_VSVG_FLAG
D10n9426	1343	415.8	167	574	1382	OLLAS_VSVG_FLAG
D10n9427	2184	512.6	169	866	2447.16	OLLAS_VSVG_FLAG
D10n9428	2144.4	584.62	169.2	815.2	2634.67	OLLAS_VSVG_FLAG
D10n9429	1852.7	512.6	169.8	818.6	2298.3	OLLAS_VSVG_FLAG
D10n9433	2740.8	751.01	168.8	758.6	2880.62	OLLAS_VSVG_FLAG
D10n9432	297.4	245.7	169.06	243.74	605.76	OLLAS_VSVG_FLAG
D10n9436	3234.6	888.2	172.03	1515.49	3832.3	OLLAS_VSVG_FLAG
D10n9435	1023	461.62	168.4	648	1962.55	OLLAS_VSVG_FLAG
D10n9439	3022.68	607.45	172.2	1270.6	4375.26	OLLAS_VSVG_FLAG
D10n9437	897.3	327.4	170.2	358.8	909.55	OLLAS_VSVG_FLAG
D10n9438	2761.6	839.76	172.1	1202.8	2979.3	OLLAS_VSVG_FLAG
D10n9431	1280.8	418.84	169.82	489.22	1582.92	OLLAS_VSVG_FLAG
D10n9442	3232.4	846.42	171.8	1445.9	3839.55	OLLAS_VSVG_FLAG
D10n9444	2608.52	839.48	176	1088.4	8082.9	OLLAS_VSVG_FLAG
D10n9440	967.92	453	171	317.2	990.82	OLLAS_VSVG_FLAG
D10n9441	2815.6	745.7	173	1301.5	3671.86	OLLAS_VSVG_FLAG
D10n9443	838.1	406.51	173.22	388.3	1215.95	OLLAS_VSVG_FLAG
D10n9448	1502.2	306.3	170.8	615.3	2530.72	OLLAS_VSVG_FLAG
D10n9446	1199.16	366.41	170.6	457	3003.66	OLLAS_VSVG_FLAG
D10n9447	4013.8	527.75	165.6	1568.9	7351.24	OLLAS_VSVG_FLAG
D10n9450	1889.9	658.74	173.5	665.1	2222.46	OLLAS_VSVG_FLAG
D10n9451	4820.1	1032.4	167.2	2911.8	6279.12	OLLAS_VSVG_FLAG
D10n9452	1452.8	425.82	171.8	641.8	1861.38	OLLAS_VSVG_FLAG
D10n9453	1843.7	549.42	168.8	707.8	2163.95	OLLAS_VSVG_FLAG
D10n9457	2020	630.2	174	795.5	2228.75	OLLAS_VSVG_FLAG
D10n9455	2922.8	993.27	172.01	981.93	3707.65	OLLAS_VSVG_FLAG
D10n9459	1505.2	548.71	172.36	555.74	1666.5	OLLAS_VSVG_FLAG
D10n9461	1039.36	441.8	171.8	323.6	995.08	OLLAS_VSVG_FLAG
D10n9460	1823.2	547.86	171.2	820.2	2413.94	OLLAS_VSVG_FLAG
D10n9462	1579	425.42	167.32	643	1802.5	OLLAS_VSVG_FLAG
D10n9463	1957.3	669.18	172.6	601.5	2229.18	OLLAS_VSVG_FLAG
D10n9465	1579.7	565.9	172.2	647.68	1802.8	OLLAS_VSVG_FLAG
D10n9464	1389.2	367.68	167.59	573.02	1702.7	OLLAS_VSVG_FLAG
D10n9467	2233.7	471.95	166	933	2322.86	OLLAS_VSVG_FLAG
D10n9468	3420.4	963.04	170.66	1615.96	3924.8	OLLAS_VSVG_FLAG
D10n9466	2483	771.58	170.82	1074.38	3325.72	OLLAS_VSVG_FLAG
D10n9469	1003.6	457.84	169.6	350.8	1359.17	OLLAS_VSVG_FLAG
D10n9470	1651.8	527.8	169	690	2126.87	OLLAS_VSVG_FLAG
D10n9476	6201.3	1826.45	172	2660	7393.44	OLLAS_VSVG_FLAG
D10n9475	1655.2	504.1	173.1	598.2	1662.75	OLLAS_VSVG_FLAG
D10n9471	1102.04	352	169	442.3	1169.46	OLLAS_VSVG_FLAG
D10n9472	559	263.42	165.19	290.96	728.94	OLLAS_VSVG_FLAG
D10n9473	1322.2	360.58	167.98	555.8	1642.64	OLLAS_VSVG_FLAG
D10n9478	1893.4	702.8	171.52	649.16	2212.9	OLLAS_VSVG_FLAG
D10n9479	1583.88	491.1	171	383.6	1663	OLLAS_VSVG_FLAG
D10n9480	1620.68	365.6	172	691	2591.68	OLLAS_VSVG_FLAG
D10n9481	1143	400.39	177.34	346.28	1333.42	OLLAS_VSVG_FLAG
D10n9477	2984.2	750.13	168.65	1443.43	3881.71	OLLAS_VSVG_FLAG
D10n9482	1506.5	459.52	174.58	604.7	2067.35	OLLAS_VSVG_FLAG
D10n9484	3724.04	1030	170.8	1430.6	5019.54	OLLAS_VSVG_FLAG
D10n9485	1292.5	469.51	174.8	483	1555.74	OLLAS_VSVG_FLAG
D10n9483	3152.22	506.3	166.2	1354.2	7033.84	OLLAS_VSVG_FLAG
D10n9487	1332.2	497.32	176	501.5	1747.92	OLLAS_VSVG_FLAG
D10n9486	6476.8	1691.8	179	3149.5	11004.02	OLLAS_VSVG_FLAG
D10n9490	3128.6	772.5	171	1234.1	4027.125	OLLAS_VSVG_FLAG
D10n9488	846.2	316.46	169.6	430	1209.84	OLLAS_VSVG_FLAG
D10n9491	1798.8	544.93	168.02	702.18	2274.11	OLLAS_VSVG_FLAG
D10n9493	2767.8	949.52	172.04	1104.84	3110.2	OLLAS_VSVG_FLAG
D10n9494	846	424.5	169.5	537.2	1709.52	OLLAS_VSVG_FLAG
D10n9492	1110.3	314.9	166	425	1138.45	OLLAS_VSVG_FLAG
D10n9497	1696.16	635.9	168.2	638.1	1923.6	OLLAS_VSVG_FLAG
D10n9496	1516.8	443.92	166.28	630.94	1810.02	OLLAS_VSVG_FLAG
D10n9499	1304	415.5	168	540	1458.36	OLLAS_VSVG_FLAG
D10n9500	2074.7	721.65	178	821	2958.04	OLLAS_VSVG_FLAG
D10n9501	1530.4	509.28	169.43	588.71	1589.4	OLLAS_VSVG_FLAG
D10n9503	5635.6	1153	174.8	1241.05	5007.875	OLLAS_VSVG_FLAG
D10n9504	2015.7	591.86	175.1	760.34	2841.6	OLLAS_VSVG_FLAG
D10n9502	2196.2	744.14	176.8	644.58	2897.3	OLLAS_VSVG_FLAG
D10n9505	1380.2	518.14	167.72	515.79	1615.9	OLLAS_VSVG_FLAG
D10n9506	2701.2	789.32	177.44	865.46	3242	OLLAS_VSVG_FLAG
D10n9507	1624.2	604.68	168.94	625.32	1713.85	OLLAS_VSVG_FLAG
D10n9508	1641.64	451.09	175	570.4	4461.22	OLLAS_VSVG_FLAG
D10n9509	3514.36	764.65	176.6	1733.4	7344.6	OLLAS_VSVG_FLAG
D10n9511	1460.2	522.4	173.8	546.3	1869.42	OLLAS_VSVG_FLAG
D10n9510	2170.3	557.35	168.4	921.2	2664.72	OLLAS_VSVG_FLAG
D10n9512	2074.4	503.22	171.6	791.3	2689.1	OLLAS_VSVG_FLAG
D10n9515	3439.4	1242.44	171.42	1316.82	4870.2	OLLAS_VSVG_FLAG
D10n9513	1256.8	486.24	177.4	448.8	1594.82	OLLAS_VSVG_FLAG
D10n9516	2567.88	466.6	172.4	1013.6	5995.08	OLLAS_VSVG_FLAG
D10n9518	954.24	454.8	171.4	313.6	912.24	OLLAS_VSVG_FLAG
D10n9521	1389.6	467.66	170	595.6	1998.17	OLLAS_VSVG_FLAG
D10n9520	1733.3	523.55	169.46	699.45	2049.16	OLLAS_VSVG_FLAG
D10n9523	1619.1	502.48	171.6	683.2	2084.34	OLLAS_VSVG_FLAG
D10n9524	2791.7	669.1	178.11	906.61	3283.1	OLLAS_VSVG_FLAG
D10n9526	2237.4	683.2	170.26	953.8	2490.5	OLLAS_VSVG_FLAG
D10n9525	1862.8	566.85	171	748	2202.78	OLLAS_VSVG_FLAG
D10n9528	845.4	331.1	166	375	873.78	OLLAS_VSVG_FLAG
D10n9527	1709.1	552.05	170	688	1894.98	OLLAS_VSVG_FLAG
D10n9529	1142.6	484.42	175.2	370.2	1478.03	OLLAS_VSVG_FLAG
D10n9532	959.7	429.64	176	460.8	1385.97	OLLAS_VSVG_FLAG
D10n9535	799.8	346.46	171.8	409.5	1188.66	OLLAS_VSVG_FLAG
D10n9533	3252	727.3	167.66	1562.21	4370.2	OLLAS_VSVG_FLAG
D10n9534	4783.2	1357.5	173	2105	6835.2	OLLAS_VSVG_FLAG
D10n9538	2039.8	753.26	171.2	594.4	2426.18	OLLAS_VSVG_FLAG
D10n9536	1616.6	531.78	168.24	645.7	1942.2	OLLAS_VSVG_FLAG
D10n9537	2903.2	744.33	166.64	1334.2	3840.04	OLLAS_VSVG_FLAG
D10n9539	1533.9	560.29	170.4	592.16	1980	OLLAS_VSVG_FLAG
D10n9540	2074.4	798.64	167.8	696.42	2444.25	OLLAS_VSVG_FLAG
D10n9542	1911.86	535.5	168.7	856.6	2151.2	OLLAS_VSVG_FLAG
D10n9543	1260	390.9	168	509	1452.22	OLLAS_VSVG_FLAG
D10n9541	3108	850.77	166.98	1430.68	3937.68	OLLAS_VSVG_FLAG
D10n9546	1522.5	584.02	172	525.6	1952.3	OLLAS_VSVG_FLAG
D10n9544	6497.8	1083.22	173.48	2455.42	6768.13	OLLAS_VSVG_FLAG
D10n9547	1736	636.4	172	669.5	2042.27	OLLAS_VSVG_FLAG
D10n9549	2418.8	636.81	170.4	1147.6	3215.62	OLLAS_VSVG_FLAG
D10n9550	4150.8	1019.4	172.2	1709.7	4312.72	OLLAS_VSVG_FLAG
D10n9548	349.6	278.3	171.28	258.6	719.2	OLLAS_VSVG_FLAG
D10n9551	1788.6	583.85	170	797.5	2107.64	OLLAS_VSVG_FLAG
D10n9552	1234.8	480.55	171	492	1637.58	OLLAS_VSVG_FLAG
D10n9557	2220.5	831.27	169.67	860.54	2491	OLLAS_VSVG_FLAG
D10n9556	1768	474.9	169	696.5	1866.04	OLLAS_VSVG_FLAG
D10n9558	2410.2	634.09	167.8	879.3	2810.01	OLLAS_VSVG_FLAG
D10n9559	3126.58	505.4	169.6	1129.4	5553.48	OLLAS_VSVG_FLAG
D10n9555	1947.68	799.85	175	634.2	2001.76	OLLAS_VSVG_FLAG
D10n9560	1924.6	588.8	170.6	715.22	2398.5	OLLAS_VSVG_FLAG
D10n9561	1264.8	526.28	173.4	405.4	1556.78	OLLAS_VSVG_FLAG
D10n9562	3533.8	1019.34	171.9	1294.3	4891.5	OLLAS_VSVG_FLAG
D10n9563	2673	652.07	168.6	1187.4	3284.37	OLLAS_VSVG_FLAG
D10n9567	1804.7	706.96	171.82	605.18	2232.1	OLLAS_VSVG_FLAG
D10n9565	2004.8	629.08	172	829.2	2571.94	OLLAS_VSVG_FLAG
D10n9566	591.36	322.95	169.8	258	611.6	OLLAS_VSVG_FLAG
D10n9569	2655.2	780.64	169.62	1017.68	2752.8	OLLAS_VSVG_FLAG
D10n9568	753.66	329.2	166.6	336.05	762.66	OLLAS_VSVG_FLAG
D10n9570	3559.2	825.93	166.8	2122	4933.72	OLLAS_VSVG_FLAG
D10n9571	2239.4	675.26	170.6	964.6	2907.32	OLLAS_VSVG_FLAG
D10n9572	1563.9	605.72	173	573	2044.54	OLLAS_VSVG_FLAG
D10n9575	2796.8	874.41	170.35	981.26	3287.15	OLLAS_VSVG_FLAG
D10n9576	2353.8	821.08	173.4	798.6	2949.48	OLLAS_VSVG_FLAG
D10n9578	2980.6	1060.61	170.14	1063.55	3461.1	OLLAS_VSVG_FLAG
D10n9577	2242.2	541.22	175	867.3	5256.96	OLLAS_VSVG_FLAG
D10n9574	2151	524.2	170.3	798.85	2113.24	OLLAS_VSVG_FLAG
D10n9579	3611.8	1080.33	168.32	1202.78	4790.7	OLLAS_VSVG_FLAG
D10n9581	2216.1	695.6	178	868	2636.59	OLLAS_VSVG_FLAG
D10n9580	2214.04	529.5	168.6	794.2	2058.66	OLLAS_VSVG_FLAG
D10n9584	1906.7	743.6	168.51	660.9	2187.3	OLLAS_VSVG_FLAG
D10n9582	2046.5	582.56	170.09	743.67	2468.39	OLLAS_VSVG_FLAG
D10n9586	2316	812.6	170.4	904.4	2998.08	OLLAS_VSVG_FLAG
D10n9588	3204.3	1069.32	171.31	1290.04	3578	OLLAS_VSVG_FLAG
D10n9587	3259.2	946.6	172.3	1350.7	3499.71	OLLAS_VSVG_FLAG
D10n9592	1220.4	463.89	174.96	482.22	1812.25	OLLAS_VSVG_FLAG
D10n9593	1538	500.56	173.8	646.8	1891.89	OLLAS_VSVG_FLAG
D10n9589	3026	889.8	175.34	824.6	4274.57	OLLAS_VSVG_FLAG
D10n9590	343.2	293.22	173.63	241.54	676.28	OLLAS_VSVG_FLAG
D10n9594	2249.9	831.1	170.5	783.32	2664.2	OLLAS_VSVG_FLAG
D10n9591	724.6	358.85	171	347	855.8	OLLAS_VSVG_FLAG
D10n9597	1630.6	669.96	173.25	613.1	1826.5	OLLAS_VSVG_FLAG
D10n9598	2209	729.16	170.8	702.4	2600.53	OLLAS_VSVG_FLAG
D10n9596	316.2	269.15	168.26	241.84	683.16	OLLAS_VSVG_FLAG
D10n9599	905.8	427.3	169	317.8	839.12	OLLAS_VSVG_FLAG
D10n9601	172.6	216.1	168	196.1	445.52	OLLAS_VSVG_FLAG
D10n9600	1947	798.45	178	859	2806.42	OLLAS_VSVG_FLAG
D10n9603	2231.4	831	171.26	831.2	2500.2	OLLAS_VSVG_FLAG
D10n9604	770.36	414.6	172.3	294.4	774.08	OLLAS_VSVG_FLAG
D10n9602	4011.92	950.7	168.4	1624.5	3789.28	OLLAS_VSVG_FLAG
D10n9609	1937	648.08	176.72	746.06	2563.5	OLLAS_VSVG_FLAG
D10n9605	4500.76	1843.2	180.5	1398.1	5005.46	OLLAS_VSVG_FLAG
D10n9606	1057.2	506.3	170	419	1552.64	OLLAS_VSVG_FLAG
D10n9611	3199.02	604.5	172	1318.6	4948.92	OLLAS_VSVG_FLAG
D10n9607	582.4	306.7	169	303	688.36	OLLAS_VSVG_FLAG
D10n9612	1792.7	600.78	168.71	660.83	1948.1	OLLAS_VSVG_FLAG
D10n9610	4435.8	1712.6	178	1392.2	4763.36	OLLAS_VSVG_FLAG
D10n9616	2828.8	910.1	174.06	929.56	3263.7	OLLAS_VSVG_FLAG
D10n9613	1424.6	574.04	171.8	478.8	1853.89	OLLAS_VSVG_FLAG
D10n9617	3291.88	579.35	169.8	1215.5	5399.24	OLLAS_VSVG_FLAG
D10n9615	1113	405.52	169.24	399.96	1258.93	OLLAS_VSVG_FLAG
D10n9618	863.7	419.54	173.8	308.6	1152.82	OLLAS_VSVG_FLAG
D10n9619	1722.92	975.3	170.6	539.6	1890.56	OLLAS_VSVG_FLAG
D10n9620	1433.7	564.9	175	506	1800.36	OLLAS_VSVG_FLAG
D10n9623	1141.1	541.03	176.12	371.94	1324	OLLAS_VSVG_FLAG
D10n9622	1479.16	419.9	170.9	518.6	1393.4	OLLAS_VSVG_FLAG
D10n9621	1510.1	409.45	168	438	1232.96	OLLAS_VSVG_FLAG
D10n9626	170	216.31	168	195.8	436.72	OLLAS_VSVG_FLAG
D10n9624	2871.8	795.54	166.68	1199.44	3505.78	OLLAS_VSVG_FLAG
D10n9625	3332.6	894.54	168.54	1413.34	4135.72	OLLAS_VSVG_FLAG
D10n9627	1149.24	566	172.4	415.5	1201.98	OLLAS_VSVG_FLAG
D10n9628	3925.88	1265	177.1	1384.8	3979.72	OLLAS_VSVG_FLAG
D10n9630	1476.7	459.58	170.59	583.91	1916.22	OLLAS_VSVG_FLAG
D10n9629	3199	902.72	171.09	1010.86	3840	OLLAS_VSVG_FLAG
D10n9631	4332	1317.7	178	1801.5	6263.34	OLLAS_VSVG_FLAG
D10n9632	1210.6	534.7	170	563	1573.64	OLLAS_VSVG_FLAG
D10n9633	1326.2	432.14	177.1	493.16	1800	OLLAS_VSVG_FLAG
D10n9634	1765	565.74	167.8	596.6	2220.34	OLLAS_VSVG_FLAG
D10n9635	2629.8	910.35	176	970	2992.34	OLLAS_VSVG_FLAG
D10n9636	1636.2	483.4	172	648	1778.16	OLLAS_VSVG_FLAG
D10n9638	6152.4	1234.1	169.2	3155.4	7914.49	OLLAS_VSVG_FLAG
D10n9637	5035.68	1316.7	171.8	1990.4	4650.79	OLLAS_VSVG_FLAG
D10n9640	3094.76	556.2	168	1025.7	4929.96	OLLAS_VSVG_FLAG
D10n9639	3064.4	818	170.2	1346.7	3914.14	OLLAS_VSVG_FLAG
D10n9642	1892	488.55	171.38	555	1836.9	OLLAS_VSVG_FLAG
D10n9644	4390.4	1036.3	168.8	2429.8	5839.15	OLLAS_VSVG_FLAG
D10n9643	2037.2	674.28	174.6	782.4	2480.28	OLLAS_VSVG_FLAG
D10n9646	1203.6	521.47	168.78	440.84	1244.8	OLLAS_VSVG_FLAG
D10n9647	1547.16	795	168.9	529.4	1647.24	OLLAS_VSVG_FLAG
D10n9645	3245.2	800.68	168.59	1418.66	5066.55	OLLAS_VSVG_FLAG
D10n9648	3055.7	1161.5	179.2	778.2	2818.26	OLLAS_VSVG_FLAG
D10n9649	2253.4	788	180	796	3493.53	OLLAS_VSVG_FLAG
D10n9650	2465.6	884.8	177.4	765.5	3108.91	OLLAS_VSVG_FLAG
D10n9651	4308.96	733.45	171.2	1899.7	10138.12	OLLAS_VSVG_FLAG
D10n9652	2387	714.1	170.17	608.09	2635.6	OLLAS_VSVG_FLAG
D10n9653	1029.2	390.78	170.2	361	1318.7	OLLAS_VSVG_FLAG
D10n9656	1818.52	803.2	170.4	545.8	1704.36	OLLAS_VSVG_FLAG
D10n9654	866.68	438.2	178.15	299.4	888.89	OLLAS_VSVG_FLAG
D10n9655	1400.9	526.33	172.9	472.8	1793.86	OLLAS_VSVG_FLAG
D10n9661	4509.6	1315.07	176.22	1944.67	5891.7	OLLAS_VSVG_FLAG
D10n9657	1113.7	409.04	171.8	469.2	1457.1	OLLAS_VSVG_FLAG
D10n9663	1162.02	533.8	172.4	385	1090.8	OLLAS_VSVG_FLAG
D10n9658	1196.4	486.36	176.2	351.16	1626.19	OLLAS_VSVG_FLAG
D10n9662	2248.2	898.4	175.58	799.95	2879	OLLAS_VSVG_FLAG
D10n9664	1531.4	392.75	173.2	614.8	2075.72	OLLAS_VSVG_FLAG
D10n9659	930	481.2	175	389	1381.14	OLLAS_VSVG_FLAG
D10n9669	1660.8	680.88	173.6	521.6	2133.5	OLLAS_VSVG_FLAG
D10n9665	1633.6	629.9	172.4	535.4	2041.8	OLLAS_VSVG_FLAG
D10n9671	1449.16	683.1	168.6	447.2	1353.68	OLLAS_VSVG_FLAG
D10n9667	3419.62	953.6	172.3	1536.9	3317.21	OLLAS_VSVG_FLAG
D10n9670	1631.8	568.6	169.6	561.2	2253.7	OLLAS_VSVG_FLAG
D10n9672	2123.8	669.29	176.4	602.54	2640.36	OLLAS_VSVG_FLAG
D10n9668	1557.2	571.71	172.47	560.62	1867.55	OLLAS_VSVG_FLAG
D10n9673	5048.5	1324.09	174.9	2409.79	6382.4	OLLAS_VSVG_FLAG
D10n9675	993.4	469.18	169.96	354.66	1112.55	OLLAS_VSVG_FLAG
D10n9676	4354.84	843.5	174.8	1815.6	6891.64	OLLAS_VSVG_FLAG
D10n9680	948.8	432.58	172.7	386.41	1031.65	OLLAS_VSVG_FLAG
D10n9677	2832.6	868.42	174.8	1164.8	3620.76	OLLAS_VSVG_FLAG
D10n9678	3179.26	1129.6	175.4	1035.05	3121.42	OLLAS_VSVG_FLAG
D10n9679	3832.2	1463.9	175	1653	5227.92	OLLAS_VSVG_FLAG
D10n9681	549.1	301.36	172.8	281.2	843.1	OLLAS_VSVG_FLAG
D10n9682	3495.6	1041.21	170.7	1178.6	4748.55	OLLAS_VSVG_FLAG
D10n9685	927	389.56	172	359	1242.49	OLLAS_VSVG_FLAG
D10n9683	3141.56	1246.4	179.6	979.85	3153.65	OLLAS_VSVG_FLAG
D10n9684	596.4	311.84	173.24	299.44	851.16	OLLAS_VSVG_FLAG
D10n9689	1330.2	577.42	172.3	545.2	1633.6	OLLAS_VSVG_FLAG
D10n9687	1621.2	605.78	170.6	480.1	2131.64	OLLAS_VSVG_FLAG
D10n9686	2038.4	511.2	166.9	965.1	3844.56	OLLAS_VSVG_FLAG
D10n9690	1479	528.46	171.39	435.83	1708.3	OLLAS_VSVG_FLAG
D10n9688	1797.3	603.67	171.66	706.04	2275.68	OLLAS_VSVG_FLAG
D10n9697	2750.2	855.86	169.48	1079.72	3213.1	OLLAS_VSVG_FLAG
D10n9693	1520.7	592.4	177	569.5	1980	OLLAS_VSVG_FLAG
D10n9695	1402.6	471.35	171	395.44	1554.98	OLLAS_VSVG_FLAG
D10n9696	2120	812.9	180	776	3183.64	OLLAS_VSVG_FLAG
D10n9698	1623.56	762.8	173.2	569.1	1763.28	OLLAS_VSVG_FLAG
D10n9700	2164.4	834.24	174.6	840.28	2527.2	OLLAS_VSVG_FLAG
D10n9699	1760.18	445.2	167	662	2047.44	OLLAS_VSVG_FLAG
D10n9702	573.4	341.5	166	307	774.26	OLLAS_VSVG_FLAG
D10n9701	988.4	468.05	172	420	1146.84	OLLAS_VSVG_FLAG
D10n9705	3436.56	1299.4	174.3	1253.75	3428.64	OLLAS_VSVG_FLAG
D10n9706	4440	1315.94	178.2	1937.26	6185.5	OLLAS_VSVG_FLAG
D10n9707	4371.32	799.1	173.4	1838.6	6315.42	OLLAS_VSVG_FLAG
D10n9709	4849.6	1504.42	179.16	2242.6	7063.4	OLLAS_VSVG_FLAG
D10n9708	1609.6	552.1	174.46	462.12	2414.56	OLLAS_VSVG_FLAG
D10n9711	5276.9	1932.68	172.83	2102.19	6874.6	OLLAS_VSVG_FLAG
D10n9710	2992.24	935	167.8	1106.4	2537.12	OLLAS_VSVG_FLAG
D10n9712	570.1	321.08	173.6	290	956.62	OLLAS_VSVG_FLAG
D10n9715	2300.9	546.62	168.6	388.4	1867.18	OLLAS_VSVG_FLAG
D10n9713	1695.2	698.35	182	641.5	2504.9	OLLAS_VSVG_FLAG
D10n9714	834.6	490.9	171.08	393.6	1365.5	OLLAS_VSVG_FLAG
D10n9716	1365.2	658.95	170	558	1900.18	OLLAS_VSVG_FLAG
D10n9718	4926.2	1850.14	172.41	1794.85	6699.55	OLLAS_VSVG_FLAG
D10n9720	927.08	515.15	166.2	339	948.52	OLLAS_VSVG_FLAG
D10n9719	1423.4	565.96	174.2	450.2	1865.74	OLLAS_VSVG_FLAG
D10n9717	3041.9	821.38	169.12	1265.76	4410.8	OLLAS_VSVG_FLAG
D10n9721	4969.36	1661.7	175.9	2312.4	10901.48	OLLAS_VSVG_FLAG
D10n9724	964.4	381.64	167.08	272.58	952.9	OLLAS_VSVG_FLAG
D10n9725	1816.52	792.1	171.4	600.6	1805.4	OLLAS_VSVG_FLAG
D10n9726	897	472.55	168	321.6	864.72	OLLAS_VSVG_FLAG
D10n9723	1703.74	745	176.55	495.7	1597.62	OLLAS_VSVG_FLAG
D10n9727	3190.36	705.3	172.6	1360.2	4593.72	OLLAS_VSVG_FLAG
D10n9730	1635	630.36	173.4	512	2015.08	OLLAS_VSVG_FLAG
D10n9728	999.1	407.6	166	413	1150.28	OLLAS_VSVG_FLAG
D10n9729	596.8	364.45	168	282	1001.31	OLLAS_VSVG_FLAG
D10n9731	2273.7	464.44	178	968	3041.38	OLLAS_VSVG_FLAG
D10n9734	4711.6	872.6	174.8	1705.2	9087.04	OLLAS_VSVG_FLAG
D10n9732	4684.5	1438.4	175.12	2223.04	6043.5	OLLAS_VSVG_FLAG
D10n9735	1917.8	430.68	176.2	752.7	2538.08	OLLAS_VSVG_FLAG
D10n9736	911.6	412.78	171.2	356.4	1237.54	OLLAS_VSVG_FLAG
D10n9733	2195.5	814.1	173.8	674.7	2935.12	OLLAS_VSVG_FLAG
D10n9738	5279.1	1492.25	178.87	2423.67	7741.6	OLLAS_VSVG_FLAG
D10n9739	2642.8	1033.12	170.98	1155.78	3639.55	OLLAS_VSVG_FLAG
D10n9737	2038.4	817.4	176.81	641.5	3015.56	OLLAS_VSVG_FLAG
D10n9740	2471.4	431.12	174.1	1005.5	3124.21	OLLAS_VSVG_FLAG
D10n9741	1309.88	401	173.8	531.2	1751.78	OLLAS_VSVG_FLAG
D10n9742	858	407.62	169.87	350.14	980.95	OLLAS_VSVG_FLAG
D10n9743	1623.5	692.68	177.64	585.32	1977.6	OLLAS_VSVG_FLAG
D10n9744	1855.4	866.44	168.56	622.72	2501.15	OLLAS_VSVG_FLAG
D10n9747	1398.4	751.64	171.1	555	2387.75	OLLAS_VSVG_FLAG
D10n9745	2458.68	685.8	171.6	1169.5	4088.6	OLLAS_VSVG_FLAG
D10n9746	1122.4	450.56	171.63	393.71	1494.56	OLLAS_VSVG_FLAG
D10n9751	2243.2	902.01	169.06	768.8	2676.6	OLLAS_VSVG_FLAG
D10n9748	1246.16	447.6	172.8	412.5	970.52	OLLAS_VSVG_FLAG
D10n9749	2332.92	868.4	176.8	746.8	2049.12	OLLAS_VSVG_FLAG
D10n9750	3377.4	1021.81	169.32	1268.64	4060.26	OLLAS_VSVG_FLAG
D10n9752	1055.6	436.75	170	416	1161.52	OLLAS_VSVG_FLAG
D10n9753	1979.6	683.8	171.05	590.4	2597.625	OLLAS_VSVG_FLAG
D10n9754	1273.22	666.6	171	422.8	1272.78	OLLAS_VSVG_FLAG
D10n9755	969	390.94	176.2	396.4	1231.34	OLLAS_VSVG_FLAG
D10n9758	1453.4	584.8	176.3	487.8	1206.41	OLLAS_VSVG_FLAG
D10n9760	2636.3	776.8	178	914.4	2840.2	OLLAS_VSVG_FLAG
D10n9757	1171.52	550	175.2	225.1	930.49	OLLAS_VSVG_FLAG
D10n9762	1404.08	390.4	173.8	536.8	2414.18	OLLAS_VSVG_FLAG
D10n9759	2570	978.35	178	889	3165.85	OLLAS_VSVG_FLAG
D10n9761	1646.5	712.3	176	569	2029.3	OLLAS_VSVG_FLAG
D10n9764	1017	523.5	174	427	1256.38	OLLAS_VSVG_FLAG
